task,round,client_id,is_synthetic,quality_score,delta_accuracy,js_to_global,update_l2_distance_to_mean,update_cosine_distance_to_mean,normalized_entropy,class_imbalance_ratio,form,gamma,target_lambda_cv,achieved_lambda_cv,raw_lambda_score,predicted_delta_accuracy,lambda_weight,effective_quality_score
CIFAR-CNN,4,2,False,0.5222419897088306,0.2899999999999991,0.2013488097591719,15.232184250365888,0.7865834428859689,0.6629176105093935,1414.6666666666667,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.05535781180737065,0.9016074650955463,1.1415925141754195,0.5961875460396775
CIFAR-CNN,5,0,False,0.463566222501506,0.2999999999999971,0.0580468695814876,26.363750313127703,0.2389673815190486,0.9024849063615884,14.881028938906752,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.005057950488950575,0.5913722906770402,0.883377735872291,0.409504080060251
CIFAR-CNN,5,1,False,0.4421690634748408,2.729999999999997,0.1270531045453641,21.71933640035982,0.5260541850162239,0.7967189924583488,55.67142857142857,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.02515895376898531,0.7153495362422256,0.9767765469986731,0.4319003710105921
CIFAR-CNN,5,2,False,0.5112842675586797,1.509999999999998,0.2013488097591719,14.592271160847286,0.8281022386736061,0.6629176105093935,1414.6666666666667,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.05603701054980632,0.905796568898248,1.139845717129036,0.5827851826122171
Fashion-MLP,1,0,False,0.5943674158040612,3.4300000000000037,0.049402010772776,15.744465541921,0.153240554552432,0.9199647048480544,24.021929824561404,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.0038897745857427897,0.5361852786965561,0.8646382974533477,0.5139128304625694
Fashion-MLP,1,1,False,0.5850563678878024,-16.949999999999996,0.170160006325095,10.420126698660948,0.5153918933412853,0.7205285071162855,627.0,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.03227439669775259,0.7592355554122757,1.0360100490893973,0.6061242764155066
Fashion-MLP,1,2,False,0.5857931872832651,-6.339999999999996,0.0994858410058798,10.814425721854803,0.5847637053066183,0.8494880539494967,4197.0,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.04414314797874683,0.8324386225237294,1.0993516534572547,0.6439927090238527
Fashion-MLP,2,0,False,0.5808892695341368,7.259999999999998,0.049402010772776,8.50653022131733,0.1527762667378904,0.9199647048480544,24.021929824561404,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.01400187746919063,0.4738167170433754,0.8579641940235931,0.4983821939528094
Fashion-MLP,2,1,False,0.6447982846964576,2.990000000000002,0.170160006325095,7.151192264807544,0.2722103430932377,0.7205285071162855,627.0,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.01808021106961943,0.6716898736022159,1.0072436395711175,0.6494689710668735
Fashion-MLP,2,2,False,0.6845025936447325,9.86,0.0994858410058798,8.834477548248683,0.6161275662517987,0.8494880539494967,4197.0,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.041926609158656966,0.818767644325542,1.1347921664052893,0.7767681811521455
Fashion-MLP,3,0,False,0.5168739073700621,4.18,0.049402010772776,7.822667357095224,0.1949233660592663,0.9199647048480544,24.021929824561404,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.013915694734344968,0.4743482675303132,0.8362550137660766,0.4322383965230771
Fashion-MLP,3,1,False,0.6513071800123252,0.8699999999999974,0.170160006325095,6.598972126458081,0.4256258332980995,0.7205285071162855,627.0,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.021989413603219533,0.6958007180073588,1.0007041174392897,0.6517657767561065
Fashion-MLP,3,2,False,0.6912104166726062,14.65,0.0994858410058798,8.10470341921737,0.9581593364723144,0.8494880539494967,4197.0,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.05205624242169287,0.8812443283517586,1.1630408687946339,0.8039059635268088
Fashion-MLP,4,0,False,0.6121668084583689,7.429999999999993,0.049402010772776,7.636154136659614,0.236372165092598,0.9199647048480544,24.021929824561404,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.012902584729849283,0.4805968406021191,0.833249854093983,0.5100879038291152
Fashion-MLP,4,1,False,0.7009886842404138,4.619999999999997,0.170160006325095,6.596787141859656,0.473521233243517,0.7205285071162855,627.0,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.02359532605830299,0.70570552723635,1.0000678193411887,0.7010362248311598
Fashion-MLP,4,2,False,0.679990722220168,10.949999999999996,0.0994858410058798,7.908453185081837,1.0398257489543858,0.8494880539494967,4197.0,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.05441458315142415,0.895789900217153,1.1666823265648285,0.7933331578423236
Fashion-MLP,5,0,False,0.5653946639003518,7.539999999999999,0.049402010772776,7.367115142362794,0.2878413727811968,0.9199647048480544,24.021929824561404,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.011735794167473298,0.4877932714498523,0.8375334153811297,0.4735369238947275
Fashion-MLP,5,1,False,0.6414170858527151,3.8400000000000034,0.170160006325095,6.625136750629702,0.4795164489289671,0.7205285071162855,627.0,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.023863419624678677,0.707359051761965,1.0007021982701352,0.641867487820836
Fashion-MLP,5,2,False,0.6916575221212743,15.68,0.0994858410058798,7.555189977811252,1.0403635614982816,0.8494880539494967,4197.0,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.053711003705705564,0.891450423201938,1.1617643863487348,0.8035430767507087
AGNews-LSTM,1,0,False,0.4366858628284629,0.0,0.0427715916954834,6.118899105320985,1.6890203052210913,0.8830593279665354,4.710862619808307,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.020639121794817347,0.6874725038987022,1.1802724379834477,0.5154082879534553
AGNews-LSTM,1,1,False,0.50056109739004,0.0,0.1187267173297939,4.390445867117222,0.0864229460625425,0.6875600034783163,32.211009174311926,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.022210208236433476,0.4231900779133023,0.9526560449501449,0.47686255529549976
AGNews-LSTM,1,2,False,0.4676299807582091,0.0,0.059670468611799,2.671974412633697,0.1113654474648511,0.8407966857382658,6.993548387096774,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.04103670002796504,0.3070736550933552,0.8670715170664074,0.40546863684175527
AGNews-LSTM,2,0,False,0.4446543424569,0.2631578947368425,0.0427715916954834,6.159029838723824,1.381123301704744,0.8830593279665354,4.710862619808307,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.010382753415832845,0.6242141538843358,1.1349755559758923,0.5046718095471149
AGNews-LSTM,2,1,False,0.5138541780679753,0.2631578947368425,0.1187267173297939,4.1164888691936286,0.1446710346447762,0.6875600034783163,32.211009174311926,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.02118123125497976,0.4295365139659405,0.9692731587544794,0.49806506231513314
AGNews-LSTM,2,2,False,0.4575739073394684,0.2631578947368425,0.059670468611799,2.787886863527729,0.2161447557739449,0.8407966857382658,6.993548387096774,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.03695796699648567,0.33223011517616147,0.8957512852696281,0.4098724156051745
AGNews-LSTM,3,0,False,0.4345184266592065,0.1447368421052637,0.0427715916954834,5.9177756404237964,1.34473217085957,0.8830593279665354,4.710862619808307,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.008547272171814509,0.6128934299508207,1.1297655232578798,0.4909039376598291
AGNews-LSTM,3,1,False,0.5140157895945904,0.1315789473684212,0.1187267173297939,4.073661830289559,0.1431641012626513,0.6875600034783163,32.211009174311926,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.021381838112909356,0.42829922817770827,0.9727429236052019,0.5000052219494782
AGNews-LSTM,3,2,False,0.4611384244910655,0.0263157894736849,0.059670468611799,2.8174481070212973,0.1963524390806943,0.8407966857382658,6.993548387096774,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.03748506380057284,0.32897913267511153,0.8974915531369182,0.41386784080759786
AGNews-LSTM,4,0,False,0.4455404185122882,0.3026315789473663,0.0427715916954834,6.048668968965031,1.315718706979385,0.8830593279665354,4.710862619808307,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.007905674176136912,0.608936236811946,1.1156876514378868,0.49708394315062804
AGNews-LSTM,4,1,False,0.5017961120463242,0.3026315789473663,0.1187267173297939,4.456759324329555,0.1601700463664116,0.6875600034783163,32.211009174311926,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.019511527178580606,0.4398347716905456,0.9727627459340271,0.48812856385320114
AGNews-LSTM,4,2,False,0.461164100090733,-0.2105263157894761,0.059670468611799,3.1333635015346166,0.3020884336563626,0.8407966857382658,6.993548387096774,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.03251036786856725,0.359661635960257,0.9115496026280862,0.4203739521840466
AGNews-LSTM,5,0,False,0.4508023582154688,0.2894736842105239,0.0427715916954834,6.0489377117414485,1.3380987293449913,0.8830593279665354,4.710862619808307,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.008659143505745214,0.6135834203779259,1.1204998070335423,0.5051239553906987
AGNews-LSTM,5,1,False,0.5234550292834951,0.3289473684210513,0.1187267173297939,4.486466594737796,0.1150085599629167,0.6875600034783163,32.211009174311926,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.020933773615113286,0.4310627619923353,0.9663881213177452,0.5058607223436021
AGNews-LSTM,5,2,False,0.4687664203742548,0.0,0.059670468611799,3.1516435703073373,0.3067413075802944,0.8407966857382658,6.993548387096774,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.03227515589035889,0.361112356244014,0.9131120716487124,0.428036277227287
Tabular-MLP,1,0,False,0.5906298063963163,-10.0,0.0265288027068685,0.0699092663655739,0.0971427896566399,0.8034158480707552,3.08,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.07241614335337038,0.1135342134717191,0.9985643041500093,0.5897818416343923
Tabular-MLP,1,1,False,0.5906195391410397,1.6666666666666714,0.2359053979266678,0.042935722876798,0.0797677734743542,-0.0,1.5,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.07257502231490977,0.11255429342715723,0.997771364846774,0.5893032636739278
Tabular-MLP,1,2,False,0.5906185203360678,11.666666666666671,0.0088558977174769,0.0585832455762763,0.1845222142800746,0.9728063221185004,1.48,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.07139727112398705,0.119818326300419,1.0036643310032165,0.5927827420912091
Tabular-MLP,2,0,False,0.5906720019513014,-31.666666666666664,0.0265288027068685,0.1269013092059119,0.0433302641222912,0.8034158480707552,3.08,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.07330059304716917,0.10807918043926062,0.9174719810650673,0.5419250117899298
Tabular-MLP,2,1,False,0.5906169193639275,0.0,0.2359053979266678,0.0703077019966295,0.824357266817714,-0.0,1.5,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.04706745626092284,0.26987767357835246,1.0460617999448478,0.617821797747711
Tabular-MLP,2,2,False,0.5906202044849593,1.6666666666666643,0.0088558977174769,0.065977543949851,0.8493499476932247,0.9728063221185004,1.48,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.048910533285541874,0.25851010104013483,1.0364662189900846,0.6121578902016764
Tabular-MLP,3,0,False,0.5907751748009296,-16.66666666666667,0.0265288027068685,0.1631922774938858,0.0249994203458465,0.8034158480707552,3.08,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.07335185763567252,0.10776299510317888,0.9027427343873307,0.5333179967079444
Tabular-MLP,3,1,False,0.5906070434290013,0.0,0.2359053979266678,0.0942129341233371,1.2537129521428665,-0.0,1.5,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.03223139131477664,0.361382283643081,1.1088070020751795,0.6548692252289963
Tabular-MLP,3,2,False,0.5906238639033135,0.0,0.0088558977174769,0.073965757170381,0.6580605130498832,0.9728063221185004,1.48,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.0552117147467457,0.21964621397523448,0.9884502635374898,0.5838023139267606
Tabular-MLP,4,0,False,0.5911173189746864,-6.666666666666664,0.0265288027068685,0.2165728607831702,0.0172310562694441,0.8034158480707552,3.08,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.0728128873273461,0.1110872099862289,0.9003092792334343,0.5321884073885
Tabular-MLP,4,1,False,0.5905868143871531,0.0,0.2359053979266678,0.1291969636894284,1.4590240474412892,-0.0,1.5,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.024764101905336122,0.4074383913867198,1.1447966191274488,0.676101788411663
Tabular-MLP,4,2,False,0.5906395001107368,0.0,0.0088558977174769,0.0911432836499393,0.4763610100867539,0.9728063221185004,1.48,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.061040467705119034,0.18369613094744824,0.9548941016391176,0.5639981748508196
Tabular-MLP,5,0,False,0.5920093228641,-1.6666666666666714,0.0265288027068685,0.255875810211862,0.0152588104898887,0.8034158480707552,3.08,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.07231213958057253,0.11417567902944437,0.902911658082676,0.5345321193076269
Tabular-MLP,5,1,False,0.5905328077634371,0.0,0.2359053979266678,0.1591305983847852,1.5498194129691392,-0.0,1.5,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.021243408843853645,0.4291530203613141,1.165573326543323,0.6883092891777981
Tabular-MLP,5,2,False,0.5906988503790025,0.0,0.0088558977174769,0.1004865952193621,0.3221772884455283,0.9728063221185004,1.48,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,-0.06607462109549651,0.1526469110454971,0.9315150153740009,0.5502448486922011
Audio-1DCNN,1,0,False,0.2420658817482718,0.1703236148682498,0.1134415053216052,6.008882796416962,0.2679077411792918,0.8710567809759735,900.6857142857143,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.015201035054806066,0.6539319384961383,1.0011726604438946,0.24234974283261446
Audio-1DCNN,1,1,False,0.2402446133804396,0.3206091573990584,0.1020702124002403,6.091430012164133,0.3164359292962228,0.8827457679852295,1387.5,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.019176431660349012,0.6784510490260058,1.021272048259877,0.24535510839044378
Audio-1DCNN,1,2,False,0.2419665179301559,0.2805330127241761,0.093996279682031,5.972511094977178,0.4438388207296364,0.8805578213675539,257.1666666666667,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.01042655542458731,0.6244843121605147,0.9775552912962281,0.23653564991914755
Audio-1DCNN,2,0,False,0.2399903498143105,0.1703236148682498,0.1134415053216052,9.508440900785198,0.2051582378286786,0.8710567809759735,900.6857142857143,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.02031374365217438,0.685465664472331,0.9771359932927788,0.23450320884648773
Audio-1DCNN,2,1,False,0.2383947675811526,0.0601142170123236,0.1020702124002403,8.663497713181378,0.4207165643954483,0.8827457679852295,1387.5,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.028203617230237635,0.7341281506397441,1.0164538234365625,0.24231727299513325
Audio-1DCNN,2,2,False,0.2410697654764653,0.380723374411382,0.093996279682031,8.162339744169453,0.7684749291117289,0.8805578213675539,257.1666666666667,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.02621757710788542,0.7218788225579099,1.0064101832706587,0.24261506685418416
Audio-1DCNN,3,0,False,0.2505960395694611,0.1803426510369701,0.1134415053216052,11.895489522518067,0.1203554043812368,0.8710567809759735,900.6857142857143,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.021112167054820195,0.6903901119178537,0.9646127985343238,0.241728147030716
Audio-1DCNN,3,1,False,0.2409103458140852,-0.1402665063620878,0.1020702124002403,9.050634265486496,0.5258255950281993,0.8827457679852295,1387.5,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.03243971499027183,0.7602551914106656,1.0208230732634982,0.2459268395949066
Audio-1DCNN,3,2,False,0.2421280853405811,0.2705139765554554,0.093996279682031,9.04900690431433,0.867908154247333,0.8805578213675539,257.1666666666667,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.031209685679846985,0.7526687220316778,1.0145641282021782,0.24565446981682929
Audio-1DCNN,4,0,False,0.2376467519562139,0.1803426510369701,0.1134415053216052,12.373370687079191,0.1495564282231264,0.8710567809759735,900.6857142857143,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.022743388471217377,0.7004510195896978,0.9649659240370697,0.22932101759583626
Audio-1DCNN,4,1,False,0.2394707588800158,0.0701332531810439,0.1020702124002403,10.804017434380132,0.447064537938192,0.8827457679852295,1387.5,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.03265848116003208,0.7616044786463261,1.0140102091349321,0.24282579429362572
Audio-1DCNN,4,2,False,0.2422508646903116,0.1102093978559262,0.093996279682031,9.840924145613863,0.9117436806584313,0.8805578213675539,257.1666666666667,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.03403706946883303,0.7701072174854002,1.0210238668279983,0.24734391460852814
Audio-1DCNN,5,0,False,0.2486775835209456,0.1703236148682498,0.1134415053216052,15.058795082602767,0.1946361145656466,0.8710567809759735,900.6857142857143,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.027523461290251523,0.7299331431160136,0.97597619159933,0.2427034009008968
Audio-1DCNN,5,1,False,0.2387888885976516,0.0601142170123236,0.1020702124002403,14.062600912567968,0.3840806466968025,0.8827457679852295,1387.5,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.0348877652710634,0.7753540661578315,1.0125829404974793,0.24179355497433508
Audio-1DCNN,5,2,False,0.2404146810248828,0.1502855425308089,0.093996279682031,11.575866576967382,0.8516094680310337,0.8805578213675539,257.1666666666667,form_b,4.9999999999954525,0.14695437143507947,0.09486930438733199,0.034662061855766264,0.7739619919736048,1.0114408679031908,0.24316523363247625
