context_id,variant_id,label,seed,directory,classification,round,personalized_accuracy,personalized_sample_weighted_accuracy,consensus_accuracy,accuracy_gap,worst_domain_accuracy,consensus_distance,mean_train_loss,mean_tail_mass,max_tail_mass,mean_residual_energy,mean_merge_error_energy,mean_relative_merge_error,effective_messages,effective_floats,operational_messages,operational_floats,wall_seconds,cumulative_effective_floats,cumulative_operational_floats
ded87b4e7797,51d33462378d,Local / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,49,0.5802137970054013,0.5802,0.1601,0.15599999999999997,0.4985,382.1756184895833,0.20762274553295726,0.0,0.0,0.0,,,0,0,0,0,0.5114973308518529,0,0
ded87b4e7797,51d33462378d,Local / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,50,0.582915749332541,0.5829,0.1546,0.16850000000000004,0.4955,391.3818359375,0.20099908127288282,0.0,0.0,0.0,,,0,0,0,0,0.4939378025010228,0,0
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,1,0.014799507153330244,0.0148,0.0148,0.033,0.002,8.12120769938529e-14,3.479545249748264,5.788541958034614e-06,5.788541958034615e-06,3.177043254254386e-05,,,210,2056320,30,914880,0.663140494376421,2056320,914880
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,2,0.013099606352979664,0.0131,0.0131,0.0295,0.0,3.7397798977970945e-13,3.311438220242091,2.727499627177118e-06,2.727499627177119e-06,6.978721648920327e-05,,,210,2056320,30,914880,0.6690974747762084,4112640,1829760
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,3,0.015399057228142686,0.0154,0.0154,0.037,0.0,7.596596962589075e-13,3.2114672691185406,1.3046123372037446e-06,1.3046123372037442e-06,7.238738180603832e-05,,,210,2056320,30,914880,0.6645378777757287,6168960,2744640
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,4,0.017099408253831043,0.0171,0.0171,0.035,0.0,1.1802399335625324e-12,3.1240646453936214,1.1221063931429565e-06,1.1221063931429565e-06,0.00010186007420998067,,,210,2056320,30,914880,0.6650973195210099,8225280,3659520
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,5,0.022798810804807803,0.0228,0.0228,0.0645,0.0,2.0983527415641134e-12,3.032443395836481,1.3615692499824802e-06,1.3615692499824798e-06,0.00017461273819208145,,,210,2056320,30,914880,0.6647357987239957,10281600,4574400
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,6,0.021299110204657433,0.0213,0.0213,0.041,0.001,2.7689621429072275e-12,2.92479223564056,1.1696651563707891e-06,1.169665156370789e-06,0.00019436102593317628,,,210,2056320,30,914880,0.6677025780081749,12337920,5489280
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,7,0.024899262080671378,0.0249,0.0249,0.051,0.002,2.937445425787999e-12,2.8244618176753558,9.805921523099866e-07,9.805921523099864e-07,0.0002017238875851035,,,210,2056320,30,914880,0.5742055373266339,14394240,6404160
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,8,0.0367985676831254,0.0368,0.0368,0.065,0.0025,3.143287713447407e-12,2.7253690670122617,7.845065872013513e-07,7.845065872013515e-07,0.00019162072567269206,,,210,2056320,30,914880,0.5787764173001051,16450560,7319040
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,9,0.0513989251620436,0.0514,0.0514,0.0875,0.006,3.5833271535186856e-12,2.6088190582474757,8.431886441291085e-07,8.431886441291087e-07,0.0002415190974716097,,,210,2056320,30,914880,0.5681178979575634,18506880,8233920
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,10,0.06179792986389687,0.0618,0.0618,0.108,0.01,4.28609370217714e-12,2.5108922487563223,8.592136592712279e-07,8.592136592712282e-07,0.00028038962045684457,,,210,2056320,30,914880,0.57922044955194,20563200,9148800
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,11,0.06809928369148759,0.0681,0.0681,0.117,0.017,4.997334953256901e-12,2.4286017786181824,7.592198593445596e-07,7.592198593445598e-07,0.00027339556254446507,,,210,2056320,30,914880,0.5700817862525582,22619520,10063680
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,12,0.07509848679263972,0.0751,0.0751,0.12499999999999999,0.017,5.730530864648623e-12,2.3514001369571806,7.610889429842438e-07,7.610889429842438e-07,0.0002994510577991605,,,210,2056320,30,914880,0.5746783567592502,24675840,10978560
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,13,0.07879888884386635,0.0788,0.0788,0.11700000000000002,0.023,6.3160310315169e-12,2.287012341654361,7.370863452255063e-07,7.370863452255063e-07,0.00031222112011164427,,,210,2056320,30,914880,0.5699486136436462,26732160,11893440
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,14,0.08639899269584426,0.0864,0.0864,0.11699999999999999,0.0295,6.835915167258122e-12,2.221816842345621,7.625999110186793e-07,7.625999110186794e-07,0.0003403487498871982,,,210,2056320,30,914880,0.5764146754518151,28788480,12808320
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,15,0.09849894872383629,0.0985,0.0985,0.124,0.0365,7.093949501898086e-12,2.174792361253062,8.233009132011025e-07,8.233009132011027e-07,0.00038183765718713403,,,210,2056320,30,914880,0.5583269996568561,30844800,13723200
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,16,0.1145002573788181,0.1145,0.1145,0.14300000000000002,0.0495,7.294641742502014e-12,2.122685783598826,7.249625137178327e-07,7.249625137178329e-07,0.0003478103899396956,,,210,2056320,30,914880,0.5795151023194194,32901120,14638080
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,17,0.1289985637811725,0.129,0.129,0.1705,0.06,7.590185887214792e-12,2.068875523589379,7.328972065995764e-07,7.328972065995762e-07,0.00036392960464581847,,,210,2056320,30,914880,0.5729462448507547,34957440,15552960
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,18,0.1394988691840266,0.1395,0.1395,0.18,0.067,7.756133698263076e-12,2.0264506276184577,7.231189999559691e-07,7.231189999559689e-07,0.00037372170481830835,,,210,2056320,30,914880,0.5752818519249558,37013760,16467840
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,19,0.1438987713350532,0.1439,0.1439,0.1815,0.0685,8.08896468325789e-12,1.9863458554718976,5.970194280666665e-07,5.970194280666664e-07,0.0003201148647349328,,,210,2056320,30,914880,0.5739694004878402,39070080,17382720
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,20,0.14559747153450303,0.1456,0.1456,0.189,0.0685,8.309445724089907e-12,1.9572538657982794,5.657053533718212e-07,5.657053533718214e-07,0.00031455064890906215,,,210,2056320,30,914880,0.584779554978013,41126400,18297600
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,42,/home/gogoi/ahlora-runs/p3-uniform16,full_data_benchmark,21,0.15209752481116798,0.1521,0.1521,0.1915,0.076,8.35116050386849e-12,1.9351175210652254,5.882837347769913e-07,5.882837347769913e-07,0.0003357603563927114,,,210,2056320,30,914880,0.5775317791849375,43182720,19212480
