context_id,variant_id,label,metric,n,mean,sample_std,min,max
b729ad24b6b0,1bf906c2712a,MH / factor zero-pad / ring,consensus_distance,3,3369.074565972222,132.61706521030547,3224.555208333333,3485.18515625
b729ad24b6b0,1bf906c2712a,MH / factor zero-pad / ring,total_effective_messages,3,1500.0,0.0,1500.0,1500.0
b729ad24b6b0,1bf906c2712a,MH / factor zero-pad / ring,total_effective_floats,3,14688000.0,0.0,14688000.0,14688000.0
b729ad24b6b0,1bf906c2712a,MH / factor zero-pad / ring,total_operational_messages,3,1500.0,0.0,1500.0,1500.0
b729ad24b6b0,1bf906c2712a,MH / factor zero-pad / ring,total_operational_floats,3,14688000.0,0.0,14688000.0,14688000.0
b729ad24b6b0,1bf906c2712a,MH / factor zero-pad / ring,wall_seconds,3,25.83168789744377,0.7895498109175912,24.934276750311255,26.41960133239627
b729ad24b6b0,51d33462378d,Local / ΔW,personalized_accuracy,3,0.5360105232668951,0.0062104155026750825,0.5288412850631742,0.539739289514402
b729ad24b6b0,51d33462378d,Local / ΔW,personalized_sample_weighted_accuracy,3,0.5359666666666667,0.006208327740489608,0.5288,0.5397
b729ad24b6b0,51d33462378d,Local / ΔW,consensus_accuracy,3,0.14503333333333335,0.008031396723692172,0.1358,0.1504
b729ad24b6b0,51d33462378d,Local / ΔW,accuracy_gap,3,0.146,0.02610076627227638,0.11599999999999999,0.16349999999999998
b729ad24b6b0,51d33462378d,Local / ΔW,worst_domain_accuracy,3,0.4608333333333333,0.018949494276453212,0.4405,0.478
b729ad24b6b0,51d33462378d,Local / ΔW,consensus_distance,3,1317.3519965277778,107.87902162879278,1251.98515625,1441.8682291666667
b729ad24b6b0,51d33462378d,Local / ΔW,total_effective_messages,3,0.0,0.0,0.0,0.0
b729ad24b6b0,51d33462378d,Local / ΔW,total_effective_floats,3,0.0,0.0,0.0,0.0
b729ad24b6b0,51d33462378d,Local / ΔW,total_operational_messages,3,0.0,0.0,0.0,0.0
b729ad24b6b0,51d33462378d,Local / ΔW,total_operational_floats,3,0.0,0.0,0.0,0.0
b729ad24b6b0,51d33462378d,Local / ΔW,wall_seconds,3,24.595611702340346,0.4412134182864803,24.118109316565096,24.988190344534814
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,personalized_accuracy,3,0.44072583327955644,0.007005806551309802,0.4330273301787545,0.446727086906997
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,personalized_sample_weighted_accuracy,3,0.4407,0.007006425622241342,0.433,0.4467
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,consensus_accuracy,3,0.1147,0.011290704141017955,0.1021,0.1239
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,accuracy_gap,3,0.16683333333333333,0.003329164059239676,0.16400000000000003,0.17049999999999998
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,worst_domain_accuracy,3,0.34833333333333333,0.026600438592875364,0.3205,0.3735
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,consensus_distance,3,130.86675618489585,7.310333379754085,122.97451985677084,137.40621744791667
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,total_effective_messages,3,3300.0,0.0,3300.0,3300.0
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,total_effective_floats,3,32313600.0,0.0,32313600.0,32313600.0
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,total_operational_messages,3,2000.0,0.0,2000.0,2000.0
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,total_operational_floats,3,40288000.0,0.0,40288000.0,40288000.0
b729ad24b6b0,658f968893fe,Oracle / ΔW / bridge 5,wall_seconds,3,30.218505474738777,0.5904948058484998,29.536679785698652,30.563824344426394
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,personalized_accuracy,3,0.41280871075973524,0.007050701281822118,0.40467453960707334,0.41717384550967757
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,personalized_sample_weighted_accuracy,3,0.41273333333333334,0.007050059101407112,0.4046,0.4171
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,consensus_accuracy,3,0.09453333333333333,0.013954330271759135,0.0797,0.1074
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,accuracy_gap,3,0.13783333333333334,0.039803684921541266,0.09350000000000003,0.17049999999999998
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,worst_domain_accuracy,3,0.343,0.02827985148475854,0.3155,0.372
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,consensus_distance,3,55.10123969184028,5.454661706509553,51.834407552083334,61.398258463541666
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,total_effective_messages,3,3300.0,0.0,3300.0,3300.0
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,total_effective_floats,3,32313600.0,0.0,32313600.0,32313600.0
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,total_operational_messages,3,2000.0,0.0,2000.0,2000.0
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,total_operational_floats,3,40288000.0,0.0,40288000.0,40288000.0
b729ad24b6b0,8fbe5acc92e3,Oracle / ΔW / feedback / bridge 5,wall_seconds,3,31.274677758725982,0.23486130999852042,31.014782762154937,31.471713094972074
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,personalized_accuracy,3,0.2845386115750933,0.024197646144575462,0.26044485264875067,0.30883882383132755
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,personalized_sample_weighted_accuracy,3,0.28450000000000003,0.02420061982677303,0.2604,0.3088
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,consensus_accuracy,3,0.06826666666666667,0.004508140784551137,0.0646,0.0733
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,accuracy_gap,3,0.2648333333333333,0.12654281225472006,0.15,0.40049999999999997
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,worst_domain_accuracy,3,0.16716666666666666,0.057472457171529864,0.127,0.233
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,consensus_distance,3,176.61184353298611,58.44396899158385,109.79832356770834,218.2443359375
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,total_effective_messages,3,1500.0,0.0,1500.0,1500.0
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,total_effective_floats,3,14688000.0,0.0,14688000.0,14688000.0
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,total_operational_messages,3,1500.0,0.0,1500.0,1500.0
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,total_operational_floats,3,14688000.0,0.0,14688000.0,14688000.0
b729ad24b6b0,cad564bfe53c,MH / ΔW / ring,wall_seconds,3,30.1292246390755,0.6140652268072115,29.552751873619854,30.775001880712807
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,personalized_accuracy,3,0.31236899067983526,0.01268408579022852,0.29807078442760593,0.3222670946808879
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,personalized_sample_weighted_accuracy,3,0.3124,0.012685818854137883,0.2981,0.3223
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,consensus_accuracy,3,0.08126666666666667,0.011042795539777661,0.0726,0.0937
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,accuracy_gap,3,0.1185,0.05066803726216361,0.06,0.1485
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,worst_domain_accuracy,3,0.24050000000000002,0.02387990787251911,0.225,0.268
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,consensus_distance,3,2104.535590277778,411.70173934931347,1629.6489583333334,2360.961458333333
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,total_effective_messages,3,3300.0,0.0,3300.0,3300.0
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,total_effective_floats,3,32313600.0,0.0,32313600.0,32313600.0
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,total_operational_messages,3,2000.0,0.0,2000.0,2000.0
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,total_operational_floats,3,24480000.0,0.0,24480000.0,24480000.0
b729ad24b6b0,d6881822b57c,Oracle / factor zero-pad / bridge 5,wall_seconds,3,26.14828282656769,1.3393993306982745,24.81181662157178,27.490596138872206
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,personalized_accuracy,3,0.23196669933301617,0.0029179116157097727,0.22859786323054687,0.23370026698362528
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,personalized_sample_weighted_accuracy,3,0.23196666666666665,0.002916047553338822,0.2286,0.2337
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,consensus_accuracy,3,0.23196666666666665,0.002916047553338822,0.2286,0.2337
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,accuracy_gap,3,0.17650000000000002,0.029816103031751143,0.14350000000000002,0.2015
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,worst_domain_accuracy,3,0.13766666666666666,0.03907151562626325,0.1065,0.1815
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,consensus_distance,3,1.186699966688249e-11,4.882984259881046e-13,1.1433750242891468e-11,1.2396124867327293e-11
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,total_effective_messages,3,10500.0,0.0,10500.0,10500.0
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,total_effective_floats,3,102816000.0,0.0,102816000.0,102816000.0
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,total_operational_messages,3,1500.0,0.0,1500.0,1500.0
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,total_operational_floats,3,45744000.0,0.0,45744000.0,45744000.0
ded87b4e7797,0eac0e17d3ed,FedAvg / ΔW,wall_seconds,3,31.334198156992596,0.8688138371175541,30.6068202406168,32.29624195024371
ded87b4e7797,51d33462378d,Local / ΔW,personalized_accuracy,3,0.5793187990589289,0.0054760080178272285,0.5730166448307378,0.582915749332541
ded87b4e7797,51d33462378d,Local / ΔW,personalized_sample_weighted_accuracy,3,0.5792999999999999,0.005474486277268406,0.573,0.5829
ded87b4e7797,51d33462378d,Local / ΔW,consensus_accuracy,3,0.14229999999999998,0.01266451736151046,0.1293,0.1546
ded87b4e7797,51d33462378d,Local / ΔW,accuracy_gap,3,0.148,0.028857408061016165,0.11499999999999999,0.16850000000000004
ded87b4e7797,51d33462378d,Local / ΔW,worst_domain_accuracy,3,0.5058333333333334,0.025614123708089926,0.487,0.535
ded87b4e7797,51d33462378d,Local / ΔW,consensus_distance,3,384.47802734375,10.602412374413662,372.2703125,391.3818359375
ded87b4e7797,51d33462378d,Local / ΔW,total_effective_messages,3,0.0,0.0,0.0,0.0
ded87b4e7797,51d33462378d,Local / ΔW,total_effective_floats,3,0.0,0.0,0.0,0.0
ded87b4e7797,51d33462378d,Local / ΔW,total_operational_messages,3,0.0,0.0,0.0,0.0
ded87b4e7797,51d33462378d,Local / ΔW,total_operational_floats,3,0.0,0.0,0.0,0.0
ded87b4e7797,51d33462378d,Local / ΔW,wall_seconds,3,24.405076406896114,0.6048126225422525,23.996145776472986,25.099827468395233
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,personalized_accuracy,3,0.6897635766701234,0.009503148997599326,0.6820985903444675,0.700396498447473
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,personalized_sample_weighted_accuracy,3,0.6897666666666666,0.009503858865394276,0.6821,0.7004
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,consensus_accuracy,3,0.10253333333333334,0.0062404593847996,0.0983,0.1097
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,accuracy_gap,3,0.17616666666666667,0.03146558967083462,0.14049999999999996,0.19999999999999996
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,worst_domain_accuracy,3,0.6048333333333333,0.04451497875247539,0.575,0.656
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,consensus_distance,3,23.966688368055557,1.4093045752914959,22.82470703125,25.541695149739585
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,total_effective_messages,3,3300.0,0.0,3300.0,3300.0
ded87b4e7797,658f968893fe,Oracle / ΔW / bridge 5,total_effective_floats,3,32313600.0,0.0,32313600.0,32313600.0
