path,comparison_group,status,classification,track,task,arm,seed,round,accuracy,f1,correct,n_validation,prediction_sha256,cumulative_training_bytes,cumulative_evaluation_assembly_bytes,round_training_bytes,round_evaluation_assembly_bytes,training_steps,training_examples,cumulative_training_steps,cumulative_training_examples,probe_examples,rank_example_products,ranks,mean_rank,min_rank,max_rank,rank_cap_violations,sample_weighted_training_loss,peak_process_cuda_allocated_bytes,peak_process_cuda_reserved_bytes,weighted_adapter_disagreement,round_seconds,elapsed_seconds
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,2,92.88990825688073,93.12638580931264,810,872,cdda07b8c77d37eef998041b5539ded8a93d3032cf87ec3cb39a491a1f54fe12,189297816,236621948,94648908,118310974,2110,67520,4220,135040,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.2427915642408751,1672969216,2254438400,54.65791444034444,428.368675975129,835.6670414591208
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,3,93.57798165137615,93.76391982182628,816,872,3f94891c84f3fb9b7172ac094bd8e35d204aa91722d61e813c1aa7a63bcfca11,283946724,354932922,94648908,118310974,2110,67520,6330,202560,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.21237739615001103,1674023424,2254438400,63.815580700086116,421.6422295682132,1257.3378801075742
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,4,93.80733944954129,93.97321428571429,818,872,2ad57925b80148ef213e52d94cfbaff56d7224dcad0ed6ed52962c5c8040a69a,378595632,473243896,94648908,118310974,2110,67520,8440,270080,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.19234585732517331,1674023424,2254438400,74.47434195172399,430.2199096288532,1687.5845416691154
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,5,94.15137614678899,94.2889137737962,821,872,ef772b76a464529ec9dcf494138bceeac987412f9d88d53b06c7fd3f00bfbaa5,473244540,591554870,94648908,118310974,2110,67520,10550,337600,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.17233135748631984,1674023424,2254438400,86.62802047888155,426.48688104655594,2114.0970892757177
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,6,94.38073394495413,94.53734671125976,823,872,c0a4bc3267c0bd90c3872ad4a9ffd5f4982d6de45790858585ec0be8ebef9d44,567893448,709865844,94648908,118310974,2110,67520,12660,405120,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.16180476461337456,1674613248,2254438400,99.99627277936494,419.61472748126835,2533.741038984619
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,7,93.69266055045871,93.79932356257046,817,872,af26498e5f6c0b39e9d8060ddd93f7d34d543793a9cc3f8cdfad9575d2f58f8c,662542356,828176818,94648908,118310974,2110,67520,14770,472640,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.15341420643116013,1674023424,2254438400,113.63582788654526,419.11268593743443,2952.879438026808
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,8,94.4954128440367,94.63087248322148,824,872,5583cee47a32581c1f79aa5cc567eae45dfd84902d99052a148f49918b5f3ea7,757191264,946487792,94648908,118310974,2110,67520,16880,540160,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.1455943615731377,1674023424,2254438400,127.46588079219157,428.484193242155,3381.380202940665
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,9,94.15137614678899,94.31438127090301,821,872,47df6b69d19f42fb6027fd0dab6dc3a7a5c2534a49727a5a42c744bc2dfa938d,851840172,1064798766,94648908,118310974,2110,67520,18990,607680,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.13565863139656487,1674613248,2254438400,141.5647010872563,416.50213536340743,3797.907705042511
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,10,94.38073394495413,94.54949944382648,823,872,a6cd661ba785bb1d8c9d2164c479d2885620d00502bd7e31290a541ea6a22a0c,946489080,1183109740,94648908,118310974,2110,67520,21100,675200,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.130709693105301,1674023424,2254438400,155.45461008244766,424.18168109841645,4222.103904623538
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,11,94.03669724770643,94.19642857142857,820,872,c426dcc9c2507c59b37517e313020cde8353e12a8d3667673161b4fcf5c42b35,1041137988,1301420714,94648908,118310974,2110,67520,23210,742720,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.12463359212887945,1674632192,2254438400,169.76388503727802,412.83985945861787,4634.958264164627
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,12,94.26605504587155,94.39461883408072,822,872,e85cf515384ff2554c3de48bc187fc598186b120aeae1cd6b594a09a8fe14e6f,1135786896,1419731688,94648908,118310974,2110,67520,25320,810240,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.11997557610501779,1672969216,2254438400,183.63013909774938,423.0872398884967,5058.061154095456
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,13,94.61009174311927,94.70124013528749,825,872,cc350fc9e67dd5acbad0bf62b9143338bff9fbf11e611570eb60257817e29049,1230435804,1538042662,94648908,118310974,2110,67520,27430,877760,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.1148216571510296,1674023424,2254438400,198.84064392789833,422.8335282690823,5480.908822314814
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,14,94.4954128440367,94.5945945945946,824,872,64f657b276181560f6a0d887de1f2ee2566ac2e90b2d2f4a56a2458558feeafa,1325084712,1656353636,94648908,118310974,2110,67520,29540,945280,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.11600324732070222,1674023424,2254438400,212.3099461854789,419.0262330984697,5899.980195659213
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,15,93.92201834862385,94.07821229050279,819,872,5bd4b1aafa6ffb3496b7bc36f462f4b24bd99351117cfd5c4207b3c5577d598f,1419733620,1774664610,94648908,118310974,2110,67520,31650,1012800,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.10743792125329285,1674632192,2254438400,227.4772128778331,417.68273204099387,6317.678638867103
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,16,94.72477064220183,94.84304932735427,826,872,3a91832ae36df369317b116ece67b912811d77bfba8fc1453f6bb7b3e1ab9dd5,1514382528,1892975584,94648908,118310974,2110,67520,33760,1080320,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.10665384400372506,1674632192,2254438400,241.74881079049237,411.8063973048702,6729.499674189836
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,17,94.38073394495413,94.48818897637796,823,872,5942fba594d946e3af83d29d1d7384ea104053c9f3911cf12de6f9fcd03d9a22,1609031436,2011286558,94648908,118310974,2110,67520,35870,1147840,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.10484745083100899,1674023424,2254438400,256.276040606998,414.7179923551157,7144.244779086672
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,18,94.72477064220183,94.88888888888889,826,872,42ee87e8e8b1138919249cb5c4da746ac869ccbced568175a3e833b83d23a328,1703680344,2129597532,94648908,118310974,2110,67520,37980,1215360,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.10266949711633698,1673231360,2254438400,269.1207012675254,420.2431953921914,7564.504420667887
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,19,94.4954128440367,94.66666666666667,824,872,0464ea6a74371f888e4bc0fb63106631db947f4dff504ebf5af3a4ce2bc6150b,1798329252,2247908506,94648908,118310974,2110,67520,40090,1282880,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.10073772461026118,1674023424,2254438400,281.9163783831373,420.0742444060743,7984.594997067004
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed42,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,42,20,94.26605504587155,94.40715883668904,822,872,5ec181a55e7341eaca646ecea7daae415443d7eaa3bbd0bee59026e7dfc0f813,1892978160,2366219480,94648908,118310974,2110,67520,42200,1350400,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.09551886821450892,1674023424,2254438400,294.5213861685736,416.3825211720541,8400.991990276612
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,1,91.85779816513761,92.25736095965104,801,872,f1aff1355d5392ba082aa98d18ac24bd37bdfcde5ade327673a52b2e428225e5,94648908,118310974,94648908,118310974,2110,67520,2110,67520,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.3626112496754004,1675247616,2193620992,61.33762432620782,421.54732708539814,421.547333618626
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,2,93.0045871559633,93.25966850828729,811,872,bc82a55da11e10a6db065caca2323bc5000ae614324c0b967d24c3a069cb6c73,189297816,236621948,94648908,118310974,2110,67520,4220,135040,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.243678448095441,1675247616,2193620992,62.710320368609885,431.24057076871395,852.8100329190493
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,3,93.23394495412845,93.48066298342542,813,872,110848d7709e77b60b4540998e4fc5fc27da5716e8e6a3a99c172ea0ad8b326e,283946724,354932922,94648908,118310974,2110,67520,6330,202560,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.2136920756584263,1675247616,2193620992,71.81572223324194,416.88108000252396,1269.724927039817
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,4,93.46330275229357,93.67369589345172,815,872,580a673ac64252c6731423f8c486f625ceb9a40b2745d4516ffc40e56c658a2e,378595632,473243896,94648908,118310974,2110,67520,8440,270080,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.1938544295279649,1675247616,2193620992,83.50868385644102,412.99716461636126,1682.7528764605522
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,5,93.34862385321101,93.45372460496614,814,872,ea3c3ff808f7b6b100b242abe43de5d2bf0591e1bf3455fd3a4914a9d105e62d,473244540,591554870,94648908,118310974,2110,67520,10550,337600,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.1741847733688106,1675247616,2193620992,96.68457826385375,418.26083248481154,2101.0453998250887
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,6,93.57798165137615,93.72197309417041,816,872,b64096108cf460a2e0c742f923e5708a46728b748a8a3737bb904dea1f147454,567893448,709865844,94648908,118310974,2110,67520,12660,405120,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.16532609293453054,1675247616,2193620992,111.7671097906089,400.919939013198,2501.9834402268752
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,7,94.15137614678899,94.26321709786276,821,872,0a3c6665d7e72a19b4522c53430cee2523412942be99beff56cef4d2bb3fbaaf,662542356,828176818,94648908,118310974,2110,67520,14770,472640,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.15655484719977658,1675247616,2193620992,125.62468168894898,407.4089503735304,2909.423607115634
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,8,93.80733944954129,93.91891891891892,818,872,5da7c0f51c2590f63a7e9940211fd6212dbaf394a9b05683634a0a2f17084fa5,757191264,946487792,94648908,118310974,2110,67520,16880,540160,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.1460418201307518,1675247616,2193620992,140.4489921178529,413.2614043140784,3322.720043057576
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,9,94.03669724770643,94.17040358744394,820,872,e47315e759b6be2a6fb18654bb15bf8abf34ae0b0677819f3a5943af406ea179,851840172,1064798766,94648908,118310974,2110,67520,18990,607680,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.1379806826493076,1676216832,2193620992,155.28597756772203,420.27652135305107,3743.0181912630796
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,10,93.80733944954129,93.93258426966293,818,872,2cfb6123e7a8425b50c1c0c538292f26b25ec3c0639641a9f7dc4e23c1fe1c54,946489080,1183109740,94648908,118310974,2110,67520,21100,675200,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.13214809909430927,1675247616,2193620992,170.04553146488794,419.2222429467365,4162.262820321135
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,11,94.38073394495413,94.51287793952967,823,872,deef0118c68643056a6cafdf515a9a599c30d50bc2bdf9481e8fd341a68f72cf,1041137988,1301420714,94648908,118310974,2110,67520,23210,742720,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.12891846624944,1672901120,2193620992,186.29037681162592,422.2918595466763,4584.575445882045
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,12,94.26605504587155,94.36936936936937,822,872,f8386283e05fff207763f1e010f88f5aa6e253dda46ce48577d317d6da1ba81e,1135786896,1419731688,94648908,118310974,2110,67520,25320,810240,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.12488507655917166,1675247616,2193620992,201.54203101238912,414.088330892846,4998.695677350275
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,13,94.26605504587155,94.43207126948775,822,872,6edaeb85b7c0f231a1ae0ec2bd62f9796aa0801f22359c88e6fca5f71c6f259e,1230435804,1538042662,94648908,118310974,2110,67520,27430,877760,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.11781311703665719,1676216832,2193620992,217.73489035671514,413.53975993860513,5412.257359580137
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,14,94.4954128440367,94.6067415730337,824,872,7785eb9e62260f691185b88674ad69aa803b7e9ebf325de0e7874e4a003422ba,1325084712,1656353636,94648908,118310974,2110,67520,29540,945280,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.11634392713077125,1675247616,2193620992,232.08865382005467,406.09141529444605,5818.364301254973
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,15,94.26605504587155,94.38202247191012,822,872,1cd7dd4a8e590024e9bd12872fcb5f560c9748b5402a85577534ba6d9207ae66,1419733620,1774664610,94648908,118310974,2110,67520,31650,1012800,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.11095917180474485,1675247616,2193620992,245.305476330072,401.5961865223944,6219.992654105648
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,16,94.03669724770643,94.14414414414415,820,872,ff187a0574f8212c663bdaf9bccc83ceff05a14aaa76e92c7c3ff9a44fbbe691,1514382528,1892975584,94648908,118310974,2110,67520,33760,1080320,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.10908158789048832,1672901120,2193620992,261.64586507624244,400.7773509947583,6620.787258882076
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,17,94.26605504587155,94.41964285714286,822,872,f6177c3c4173bf987735c639215848f72dbb80bc0ff2f5d56f007261ece05557,1609031436,2011286558,94648908,118310974,2110,67520,35870,1147840,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.1078059442159946,1675247616,2193620992,273.76051267534973,403.02206969074905,7023.8268034067005
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,18,94.83944954128441,94.94949494949495,827,872,0cbde12b4af673293e5da7874619dfa9b93c20da1cd3cad20e5f9f2634862342,1703680344,2129597532,94648908,118310974,2110,67520,37980,1215360,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.10629719026789226,1675247616,2193620992,286.97828886308486,400.37240121793,7424.216238874011
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,19,94.61009174311927,94.73684210526316,825,872,e813a98ffb6768282bad0d572493ee3f9a7879cdf5dbd719522042ffd97ba9af,1798329252,2247908506,94648908,118310974,2110,67520,40090,1282880,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.10337976899684376,1675247616,2193620992,298.9779179008759,400.4608508422971,7824.704716067761
/home/gogoi/ahlora-quantity-20260917/runs/full-v1-quantity-product16_sample-seed43,2ec9b556fbc202fe,complete,full_configured_budget,quantity_skew_extension,sst2,product16_sample,43,20,94.4954128440367,94.6067415730337,824,872,e86384fce74f8a8aee0c88a6772a97d8cec85597d8ffbda80a214e99b6a6fbf7,1892978160,2366219480,94648908,118310974,2110,67520,42200,1350400,0,1080320,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.10044328179359736,1675247616,2193620992,313.3278195871198,397.68503638356924,8222.405510755256
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-adaptive_sample,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,adaptive_sample,42,1,50.91743119266055,67.47720364741642,444,872,d60d802cff6c49bddaa2b03c6019c77303a85fd7765a9b618df03e54b79b7682,73414237,90587690,73414237,90587690,20,640,20,640,616,5632,"[4,8,4,4,8,16,4,8,16,16]",8.8,4,16,0,0.7225509524345398,1426122752,1862270976,0.14830662631063046,12.812452055513859,12.812457056716084
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-adaptive_sample,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,adaptive_sample,42,2,50.91743119266055,67.47720364741642,444,872,d60d802cff6c49bddaa2b03c6019c77303a85fd7765a9b618df03e54b79b7682,146828474,181175380,73414237,90587690,20,640,40,1280,616,5632,"[4,8,4,4,8,16,4,8,16,16]",8.8,4,16,0,0.7033187419176101,1476841984,1868562432,0.12080711344379898,11.333738460205495,24.172648299485445
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-adaptive_sample,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,adaptive_sample,42,3,50.91743119266055,67.47720364741642,444,872,d60d802cff6c49bddaa2b03c6019c77303a85fd7765a9b618df03e54b79b7682,220242711,271763070,73414237,90587690,20,640,60,1920,616,5632,"[4,8,4,4,8,16,4,8,16,16]",8.8,4,16,0,0.7183378100395202,1394707968,1868562432,0.11352106755783477,11.154207593761384,35.345983755774796
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-adaptive_sample,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,adaptive_sample,42,4,52.522935779816514,68.15384615384616,458,872,b402efb8dce08e48ae320cda3af6850855f1c8e0b6ef869c767dbb0f904f4a90,285988852,352913048,65746141,81149978,20,640,80,2560,616,3968,"[2,6,2,2,6,12,2,6,12,12]",6.2,2,12,0,0.6921224355697632,1475252736,1868562432,0.10837959764116717,11.497855288907886,46.86493359692395
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-adaptive_uniform,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,adaptive_uniform,42,1,50.91743119266055,67.47720364741642,444,872,d60d802cff6c49bddaa2b03c6019c77303a85fd7765a9b618df03e54b79b7682,73414228,90587550,73414228,90587550,20,640,20,640,616,5632,"[4,8,4,4,8,16,4,8,16,16]",8.8,4,16,0,0.7225509524345398,1426122752,1862270976,0.09739949676254307,12.043239802122116,12.043248137459159
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-adaptive_uniform,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,adaptive_uniform,42,2,53.555045871559635,16.83778234086242,467,872,127e63765d62eac3aae74611b8bce54354b106f762222bf43b08abf873e75a0b,146828456,181175100,73414228,90587550,20,640,40,1280,616,5632,"[4,8,4,4,8,16,4,8,16,16]",8.8,4,16,0,0.7045879542827607,1476841984,1868562432,0.06443783354730713,10.9934969143942,23.058367422781885
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-adaptive_uniform,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,adaptive_uniform,42,3,50.91743119266055,67.47720364741642,444,872,d60d802cff6c49bddaa2b03c6019c77303a85fd7765a9b618df03e54b79b7682,220242684,271762650,73414228,90587550,20,640,60,1920,616,5632,"[4,8,4,4,8,16,4,8,16,16]",8.8,4,16,0,0.7182679057121277,1394707968,1868562432,0.053066509518926594,11.418002684600651,34.499947641044855
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-adaptive_uniform,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,adaptive_uniform,42,4,68.80733944954129,56.962025316455694,600,872,caf2d571585c755b31ef85e41e23c0592b3820783d0c303e1efdc31e7381e1e3,285988816,352912488,65746132,81149838,20,640,80,2560,616,3968,"[2,6,2,2,6,12,2,6,12,12]",6.2,2,12,0,0.6893067181110382,1475252736,1868562432,0.04843228658794706,9.85195373557508,44.36684652790427
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-declora16,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,declora16,42,1,50.91743119266055,67.47720364741642,444,872,d60d802cff6c49bddaa2b03c6019c77303a85fd7765a9b618df03e54b79b7682,94648900,118310574,94648900,118310574,20,640,20,640,0,10240,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.7224615186452865,1434401792,1841299456,0.03837722912722297,9.609070886857808,9.609075107611716
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-declora16,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,declora16,42,2,50.68807339449541,6.11353711790393,442,872,ba13c8beebaddff29751039e36ed1e299795451e93d3ca6eea659e890384b034,189297800,236621148,94648900,118310574,20,640,40,1280,0,10240,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.7047374397516251,1480724992,1845493760,0.07659070294185018,7.055044984444976,16.68253132980317
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-declora16,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,declora16,42,3,50.91743119266055,67.47720364741642,444,872,d60d802cff6c49bddaa2b03c6019c77303a85fd7765a9b618df03e54b79b7682,283946700,354931722,94648900,118310574,20,640,60,1920,0,10240,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.7179319798946381,1403801088,1845493760,0.10352224598595955,7.3089740592986345,24.003683255054057
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-declora16,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,declora16,42,4,68.0045871559633,55.072463768115945,593,872,e270b90d57b6d0226a51994dfb86e4fe92e9456907682ac5ea70b977c3c5890c,378595600,473242296,94648900,118310574,20,640,80,2560,0,10240,"[16,16,16,16,16,16,16,16,16,16]",16.0,16,16,7,0.6863520324230195,1480208896,1845493760,0.13602588194203374,7.463221884332597,31.47999218199402
/home/gogoi/ahlora-quantity-20260917/runs/smoke-v1-declora4,6923a7f12dc89d05,complete,smoke,quantity_skew_extension,sst2,declora4,42,1,50.91743119266055,67.47720364741642,444,872,d60d802cff6c49bddaa2b03c6019c77303a85fd7765a9b618df03e54b79b7682,59258020,74071974,59258020,74071974,20,640,20,640,0,2560,"[4,4,4,4,4,4,4,4,4,4]",4.0,4,4,0,0.7225432187318802,1430641664,1832910848,0.15521667500603664,8.465616734698415,8.46562235429883
